Timestamp,Time (ms)
1691534966579,725.0
1691534966779,584.0
1691534966979,538.0
1691534967179,600.0
1691534967379,715.0
1691534967579,568.0
1691534967779,402.0
1691534967979,219.0
1691534968179,38.0
1691534968379,40.2
1691534968579,219.0
1691534968779,41.2
1691534968979,37.2
1691534969179,37.0
1691534969379,219.0
1691534969579,41.6
1691534969779,255.0
1691534969979,413.0
1691534970179,302.0
1691534970379,39.6
1691534970579,267.0
1691534970779,234.0
1691534970979,60.0
1691534971179,37.0
1691534971379,426.0
1691534971579,36.6
1691534971779,380.0
1691534971979,43.8
1691534972179,203.0
1691534972379,45.7
1691534972579,45.4
1691534972779,169.0
1691534972979,48.8
1691534973179,36.8
1691534973379,186.0
1691534973579,36.4
1691534973779,47.9
1691534973979,52.6
1691534974179,55.3
1691534974379,37.9
1691534974579,42.2
1691534974779,36.4
1691534974979,235.0
1691534975179,196.0
1691534975379,44.5
1691534975579,45.5
1691534975779,52.7
1691534975979,259.0
1691534976179,44.6
1691534976379,283.0
1691534976579,43.6
1691534976779,57.3
1691534976979,59.3
1691534977179,59.1
1691534977379,60.9
1691534977579,61.7
1691534977779,55.0
1691534977979,55.3
1691534978179,54.4
1691534978379,53.5
1691534978579,52.3
1691534978779,51.2
1691534978979,58.5
1691534979179,50.2
1691534979379,56.1
1691534979579,48.8
1691534979779,48.3
1691534979979,48.4
1691534980179,47.9
1691534980379,52.1
1691534980579,46.3
1691534980779,52.6
1691534980979,60.9
1691534981179,50.4
1691534981379,56.4
1691534981579,63.4
1691534981779,47.2
1691534981979,48.6
1691534982179,46.4
1691534982379,45.6
1691534982579,44.3
1691534982779,43.2
1691534982979,49.9
1691534983179,42.9
1691534983379,42.4
1691534983579,67.4
1691534983779,65.4
1691534983979,60.4
1691534984179,74.3
1691534984379,58.4
1691534984579,57.6
1691534984779,61.3
1691534984979,61.4
1691534985179,55.5
1691534985379,54.4
1691534985579,53.4
1691534985779,52.3
1691534985979,61.2
1691534986179,50.4
1691534986379,49.4
1691534986579,48.3
1691534986779,52.4
1691534986979,46.1
1691534987179,55.4
1691534987379,44.5
1691534987579,43.5
1691534987779,42.2
1691534987979,62.1
1691534988179,66.3
1691534988379,64.7
1691534988579,59.5
1691534988779,63.3
1691534988979,57.0
1691534989179,56.5
1691534989379,60.3
1691534989579,59.2
1691534989779,52.9
1691534989979,52.8
1691534990179,54.4
1691534990379,51.1
1691534990579,50.2
1691534990779,49.3
1691534990979,49.6
1691534991179,47.9
1691534991379,47.4
1691534991579,46.6
1691534991779,47.4
1691534991979,45.2
1691534992179,46.0
